CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
8.511366715168569,11.730818896239448,20.076007888142353,0.0,0.45693903825751364,7.053520641404633,10.70291342110381,4.347383510029507,15.0,424.0,19.58408640799705,311.63757735270815,30.75936354675863,42.69908504076527
3.1692200515627764,12.518579220255043,24.878603979502667,1.0,0.6455279063696309,6.053364420419281,78.06993041716287,1.9510325783216755,13.0,536.0,14.249059705518224,287.613335515955,26.909804153716085,48.233304931381255
1.6949274668609249,68.55652872289714,26.36936700846802,1.0,0.4358165906371848,8.168674116127946,91.01961241446965,,13.0,537.0,,198.70804525086544,10.587695169540188,6.83991938708013
5.568012624583502,43.030589489946266,17.153170561449667,1.0,0.3953049165372249,8.19621405027454,38.28333947684352,5.945416882122886,13.0,269.0,20.10516486586372,16.487218380679813,,8.511434179423489
9.36154774160781,20.052472670033673,15.523390552651238,1.0,0.3923162286736846,3.059464172946922,63.06352949830804,10.205497644492516,15.0,474.0,21.765019736460125,233.7072808258004,18.014750569943093,44.812602649155416
6.96029796674973,49.15945467414369,12.912822309629705,0.0,0.471053810431797,,43.01427320968263,,14.0,656.0,18.446722860722844,19.42666122371839,2.724219013492322,41.69985143144577
5.700611700893649,6.420893707513409,9.508397633733578,1.0,0.5149788098899108,5.764401601450043,43.776505498812845,,8.0,480.0,14.778669001438942,241.49068701405236,10.539894132711481,32.807050498008216
0.9717649377076854,,13.037878825761354,1.0,0.7154745855275342,8.933043247821978,31.037088910812006,4.1553131021192,11.0,113.0,21.96672608552792,320.1643449974713,30.856385809873316,47.523434404376204
6.150072266991698,26.899340443509768,23.216389671904693,1.0,0.35994554673635604,5.899392455252611,76.21296204503246,4.0850057123606085,18.0,599.0,20.932666362670773,,3.6962000968820856,34.08937600964015
9.900538501042632,79.75591006371882,18.057702930453946,0.0,0.6674629236974471,8.921375672329784,93.61765641665052,2.7572440625733865,24.0,490.0,17.133806462802937,398.80872182467886,6.747211684041536,14.71933740782765
,31.036195892357377,26.77569869864538,0.0,,,94.07508592344611,,4.0,648.0,20.253212848418336,182.34660007217323,28.074845825626472,
5.183296523637368,45.52201490818012,,1.0,0.4439726713379962,,17.478128487493382,4.137052556110525,10.0,664.0,20.15820523262967,299.53098544159496,35.81143079937408,34.05696551355368
8.773730719279554,1.1620539908100636,18.212687361562622,0.0,0.5464097922664123,6.230369875721746,87.4743649656566,9.721240498008799,,629.0,21.347989696734995,266.88531669676297,,49.35851159045132
7.407686177542044,7.244688779455888,18.93922659275966,0.0,0.4499710348885113,8.952813836871496,73.74314414271221,,5.0,591.0,20.4092384377346,396.57267662323517,9.66935109935263,14.625308136865629
6.97015740995268,39.24935564066848,17.750914869189767,0.0,0.598040977619153,8.145183646511542,25.283740069028926,11.725958866784493,13.0,,18.436792359571644,285.28760203084204,3.0831367667323955,31.904822136316955
7.024840839871093,47.99388347171235,21.07901319256549,1.0,0.5169219614276221,3.5842013627473266,6.728461292151455,3.555186195060979,1.0,484.0,18.093037189565074,65.61229258375576,24.989936719462158,40.10753850013052
3.5949115121975517,60.00205481193037,7.123004051244188,1.0,0.38220276453943935,7.238231980859976,26.799726688437797,10.694273001755008,23.0,295.0,16.67357288331612,382.20708256689636,2.848544539315395,20.254239020217685
2.9359184426449336,29.166257870930323,15.370913326373719,0.0,0.35829153727784835,5.073477515224878,91.22082367815256,4.6108059820507075,8.0,,18.264856399707575,267.1108905783045,24.896160025728523,22.085581239420694
8.093611554785136,69.49818861265426,3.12674408425043,1.0,0.5733478410360651,3.0418935712820887,63.31786748957723,2.2412459896857286,3.0,,19.952165865303826,23.735292322555956,9.797617822282707,
8.101133946791808,86.01223971892045,11.535339829344377,1.0,0.7512065166430517,5.4208858141619976,72.10546608978719,10.570274180721823,,407.0,21.690376263025534,263.027322313845,36.281586433944355,23.18876958239966
8.670723185801037,77.98509888933498,14.630012058637933,0.0,0.47197884327884276,4.408526530349828,25.715235110909585,,7.0,351.0,16.6728735818212,353.24776266991,19.528614071007112,33.11297833530265
9.132405525564714,3.9618825348357145,19.566727786364176,0.0,0.6665000536113116,7.913215623122829,71.93881555748203,2.812039856891679,4.0,,17.73653202988757,,9.73359889907813,45.01571618870715
5.113423988609378,48.0506947257829,28.515931577586105,1.0,0.6293306774698835,5.023983653074593,2.812150627792376,5.728143832643028,3.0,307.0,16.448054950587817,141.60785521280448,34.272667345785074,14.44219623907526
5.015162946871996,10.493017841817487,,0.0,0.7657774571547404,7.965142163722902,37.53213457730138,4.159834643647744,15.0,230.0,18.68488620983404,328.36385362824643,10.907380539452825,49.18447833586726
,24.204501586252746,22.307817485296795,1.0,0.7104905086495704,3.003587633008772,62.67533485423312,9.104740255812168,8.0,125.0,,313.00480328233175,12.957363984470145,36.58790902866466
6.4996393077776515,98.66625932671465,15.187981784856083,1.0,0.5833026294527315,,14.609656554132023,5.987578536866948,3.0,553.0,12.178337901936233,217.6728616925203,33.53683806316277,27.325476236365017
7.019668772577034,14.249554290151323,19.02312094128994,,,4.446991285846572,82.30035744469347,11.882079396170234,,285.0,17.411615591006584,61.74470795836014,13.042889162223242,24.391425395794897
7.95792669436101,49.888815345135605,2.1279664840132027,1.0,0.7491932332920175,4.401404166411666,23.503129881191864,1.6021948048555463,18.0,583.0,12.88486895699014,100.39459420927255,16.996386999994854,47.946407699817705
8.900053418175663,,7.631747425255409,1.0,0.4997593922934674,,65.22811128184462,4.905167927498713,11.0,150.0,12.263836180055383,295.3935888744423,14.558961159595796,14.257617238834987
3.379951568515358,70.2464970544104,10.855592796154161,0.0,0.4633973529288887,4.12274562246301,40.51971425753297,6.300901838209752,11.0,104.0,19.911971620846984,322.432866157971,5.539612395384658,19.02574655806826
3.75582952639944,55.96486834869141,14.174800650195408,0.0,0.30540554181759816,6.33329741931372,59.604359547764716,6.534469102231517,17.0,688.0,14.586498621593005,111.70611121639591,2.5169366776262194,
,0.9770847419183659,1.369462365071512,0.0,0.7132755370957321,4.748166437026467,,4.475294046242005,6.0,259.0,15.406550772872993,147.19403087471466,29.25708628837827,18.005285063050856
5.78280140996174,32.64613082439919,4.20072292659953,1.0,0.7004903502016824,5.504368693974888,1.6912799921607324,9.021642740073249,8.0,307.0,12.640845876040663,31.052754099918054,26.160347833493105,26.084212034706013
,51.771164338471145,8.304429233739173,,0.3522272590500757,,,10.622217808378721,1.0,,13.795002604943507,285.38477934659994,12.01227663453023,49.513065497052494
4.655980181324601,8.786649914483336,29.14598072703152,0.0,0.58842869056635,,26.96300087671828,11.325912321756494,10.0,304.0,19.656048182577923,1.4310178400125384,12.528365874410262,44.99540450222978
5.426446347075766,,9.940410213091523,0.0,0.5319908490834437,8.431793994063092,81.96770027804591,9.856027144794789,19.0,110.0,16.93530830232621,18.61660848762723,37.85522553733857,19.757730574466876
2.865412521282844,3.3203108791366565,14.461231743362475,0.0,0.3593545477545557,,99.93503004722002,,3.0,107.0,20.806684625501482,1.7376271136359644,39.519173962106194,24.029155207856196
5.9083326056901075,7.857849715502074,5.882931382151789,,0.7902841135303618,4.980935701893626,21.143125799891116,7.0559983068199505,4.0,508.0,15.972421314668352,258.1278333350467,19.463961226114048,
0.3050024993904943,39.69232762015961,18.32340213227305,1.0,0.4073479437316777,3.6408042240141816,26.51707411833556,10.084770490694961,11.0,131.0,14.687007357542683,166.95485108021862,32.29561807377826,5.771825631347634
0.37348188749214417,13.271575404306034,8.420496465479228,0.0,0.33361709004528056,8.72041727629257,66.28597876346657,4.3385430006274746,15.0,639.0,15.475998144586509,119.0187045373321,29.73074915890525,41.906914640854154
8.226005606596583,56.75408482615582,6.209777353152804,,0.5974236897509548,3.3613616694017847,96.54486346006212,5.3832663832013585,1.0,486.0,19.127717935169045,365.08040414284415,12.595390670969831,44.59091257903638
3.601906414112629,68.94649691372658,15.497178853379372,0.0,0.6694333385665163,4.785901665409683,91.58143481907439,4.486043152003988,9.0,,17.55005672334486,77.12111787064266,3.2839457102986556,43.57401504460403
1.2706051265188478,80.05866991090829,0.16517397481262464,,0.31622172302359347,4.788397207020025,50.28755200655849,6.141260689927179,11.0,574.0,21.04191207552428,155.74720415256022,6.559694028262661,21.87744740984913
5.222432600548044,20.01502442448101,0.22992097947675982,,0.6293588193635111,4.922407716841289,,4.141375778625,19.0,306.0,18.021687693888833,376.1247203711007,33.69347056302977,25.789977831389365
7.699935530986108,16.748258225906977,6.572064273055734,1.0,0.5661459379757272,3.9857210596344554,13.574585309990105,11.577725864798914,13.0,417.0,16.93018208481503,170.84262513481696,29.517338979854962,5.557474485669013
2.1582102749684315,,1.1016408750246343,0.0,0.3516325044375242,7.6989685855421826,97.74381842040123,4.441290908062349,16.0,656.0,19.857527238867327,221.87747425882313,26.909058934028838,22.972790661959788
,63.64302495436367,3.2407726239207415,0.0,0.386261938473181,3.734987171795935,,2.0784899192203383,4.0,447.0,,32.13474662779503,6.095304436169284,
0.85347464993768,70.64757264869012,10.165819480162547,1.0,0.5839871486580402,6.809439954918977,,6.7949888265545475,1.0,333.0,15.558459112449706,316.0665547573849,25.957296810570465,45.81384318808154
0.516817211686077,3.1586144825642037,24.077570387394385,0.0,0.4481788067566442,3.7430761602349047,29.94231248031066,1.62808986289694,20.0,143.0,14.498762101654776,169.10351083529525,31.113940928231504,45.229445319076135
5.31354631568148,93.62122462436898,17.161459301079024,,0.769157864325658,3.423213825557739,10.015499750676693,2.2159748293943857,13.0,241.0,18.16217396294139,320.20604983939336,34.56346824455133,48.47436788395593
5.406351216101065,5.1971283651472415,15.380031778692492,0.0,0.7093701147420254,,,3.413283281158709,1.0,275.0,16.98872821153881,101.51905702239685,,44.829724329073414
6.374299014982066,54.12963353010704,8.804664696243648,0.0,0.7917836032568315,4.140772597912234,81.59557894152066,,5.0,548.0,,168.99150022456402,27.69452897326063,5.3690319242440525
7.260913337226615,,27.952611582984492,1.0,0.429835419475207,7.927500927358226,37.83156071652595,5.765760255399307,5.0,,,314.6195745460041,1.7448085685249723,33.86573835494988
9.758520794625346,87.09691237460856,11.91045123711575,1.0,0.7848618163989884,6.267785226642815,8.839696714675839,9.796610482030703,14.0,181.0,12.74331551360346,389.5511068174559,28.568040976194105,8.070695739636836
5.163003483011953,71.40869321324278,2.6127830038731448,1.0,0.5156169348957789,3.467139117652618,34.22255247789045,9.134221192725247,,234.0,21.77369060777636,,25.789233224548187,17.26674288709934
3.2295647294124596,80.17280830697918,18.511995483534037,1.0,0.4737593976568773,,98.138333424128,5.6895012338977144,14.0,276.0,,324.9824709675617,6.785566653839927,31.023843326176117
7.9518619476870365,33.94501925428061,3.415151804298042,1.0,0.3251747634846766,4.481767001951355,62.96835952592029,4.670746283331929,8.0,482.0,13.782501439579633,120.2756270508441,30.87874830246008,36.52762182833925
2.708322512620742,81.48251137465122,10.356694284050763,1.0,0.3263826289298013,8.157872072115639,41.61609464061578,4.481156624676484,4.0,342.0,21.046052531128694,220.29731235642888,3.665557109397955,34.45844116626928
4.389714207056361,8.011484638467515,15.222358161534267,,0.6460056279733273,,16.653851349727,9.5139459602341,7.0,666.0,15.406668208217447,116.03690598029917,33.229552176040706,7.207626533388945
0.7845638134226596,89.48166560605276,26.226675740555272,0.0,0.528964497217014,,98.61767972836948,,,240.0,15.771119845344444,245.37818902719607,11.215240549080931,9.662174130629841
0.2535074341545751,54.75923761537362,14.80639741020356,0.0,0.41326081301805284,3.079372877431764,82.08490092631287,1.141038144616664,19.0,556.0,21.063914823621595,,27.865222629725935,10.786406581907302
9.626484146779251,81.72977699624937,21.06776298094993,0.0,0.6069851531626163,6.070682739416884,28.14773024509194,9.75098831119313,15.0,539.0,17.301155650353152,133.4459563910726,37.02388429985294,9.1136469546361
8.359801205122059,45.23182845183001,29.78450516997211,1.0,0.4264290591250556,7.616655476529341,7.006869572118946,6.2486101358795425,22.0,155.0,13.377629293985196,15.17532517437421,,13.020549047119502
6.95974206093698,64.35776951965249,3.944673596939449,1.0,0.5888158771722113,8.6087731049567,5.662555737755803,2.4396925240893355,,626.0,15.69056159341804,58.784162361524615,20.612869039676347,35.981950609020174
4.089529444142698,52.640266093611324,8.241945765585585,1.0,,8.455212817238923,12.037814950553383,3.591225280539514,19.0,518.0,,366.8312795461915,19.061603324067566,42.38767630216188
1.7329432007084578,73.15895217553319,11.837282267929393,,0.7117761133059095,7.91774921728587,58.07685836144216,11.257543484071208,9.0,187.0,13.741841880680168,,7.146842613451856,23.396625053303463
1.5643704267108605,8.162998203058958,12.654845356164941,1.0,0.7103480803833897,8.329148097967824,92.87634212054924,10.454532731873877,21.0,107.0,17.902311974063586,312.2082303478426,24.022168409139706,36.17516778927546
2.502428981645953,6.03520839905638,12.330632257966373,1.0,,4.195318115022459,,8.807635552463697,,,,114.72504990939471,29.977074822316972,14.000731756962193
5.4922666470612045,24.710323401014644,27.228330076696647,0.0,,4.705105774270373,84.29454824561972,6.3044775337105925,14.0,,,160.97805537743702,36.75811832802895,48.797606823503365
7.145959227000623,15.954468011318834,21.420979334005693,1.0,0.48127989827954726,4.7338111495263515,44.588661985980785,6.7235598881052425,,651.0,18.938806887083224,295.8013819624331,34.181301464331,20.749888528592827
6.601973767177313,87.17835665922017,18.237156422721114,0.0,0.702857262834109,5.262323586010193,70.85835457678252,11.727689888123544,14.0,596.0,20.842073518293187,387.40542275327925,20.890755809393237,43.064010779217575
2.7993389694594284,21.92139873580443,9.281181535883462,0.0,0.464089741398806,5.359924022311132,73.18727372865008,11.623474882727159,22.0,602.0,16.72116744233241,,29.041669025965458,47.541486768322414
9.54865280663194,,24.71371152663884,1.0,,6.267331947928053,17.396370590333866,3.367959503644177,,344.0,15.829093281797856,331.80896611534985,32.23055312158182,43.9121283293886
7.378969166957685,33.68957917711069,28.651815344549668,1.0,0.3423441709376534,3.9592785801986485,36.121605897581176,9.922150229358499,16.0,577.0,14.511584013582857,390.02756903948676,20.246059835795602,8.018044319313002
,18.211791568869927,24.635948476506798,1.0,0.5333465604422042,7.147479982715936,63.73021565380239,3.169669327837185,5.0,,18.042054798633043,349.3892684224017,5.501674867466442,34.26382207882652
6.117207462343522,78.96985071424791,0.046953155744187125,0.0,0.5410660494599209,4.0053992358270385,7.069660818436619,3.348912256723465,23.0,,20.79852048038716,90.85989870853078,18.079299790047465,10.404081795719804
4.196000624277899,65.87077755008761,19.09204110550221,0.0,0.7204543552014535,4.861850892627285,36.15401877629566,8.437023375810345,,482.0,15.24661267185194,3.212745550249174,33.85664348986103,5.254835023660852
2.4773098950115746,49.8195716453139,1.5340614432630217,0.0,0.410619348223032,6.020070783636925,53.479946628119244,5.455012084463032,2.0,254.0,15.962355245373034,,24.269014810355664,7.330254977438035
3.559726786512616,55.53635509376312,7.728216610011655,1.0,0.49049563683419994,7.778643369140864,99.62244930446387,11.246988478171723,,274.0,16.06625517549984,212.54433267810674,29.25387670336422,46.226713840117576
7.578461104643691,71.92017782722638,1.7857410104331506,1.0,,7.436815399432364,47.45335626224407,1.9791070838560971,13.0,214.0,,,8.225452863950913,45.88085814171772
0.14393488629755868,,18.11386358848163,1.0,0.7118118053744867,6.873206138463134,,6.626782048904423,19.0,489.0,14.284089615674386,113.86975677872707,38.60917296022922,15.162097449381521
1.1607264050691624,99.63339160567419,20.597697404778202,1.0,0.4923055379893841,3.9346395634810207,43.206728506661776,11.103736834874333,18.0,410.0,20.222111553077042,,16.75914065023907,29.61775466593818
0.4600264202175275,97.4793162146783,3.4346291419771537,0.0,0.5295620116433404,6.282272073693466,79.6390722619709,10.945250265274556,19.0,399.0,14.956022775042213,,26.49178538599143,47.976271801966675
0.40728802318970136,65.03256863469369,11.515166491349385,0.0,,3.5246790107993125,,2.7218213475731536,1.0,117.0,19.05362690896682,126.94163344010265,1.7360179290336053,27.351775836354314
8.554605840110073,,13.68709526866626,0.0,0.7662774392096561,5.264179060779904,88.65954415023984,5.033014701061021,8.0,111.0,17.13215741779552,,,22.711001906559108
7.036578593800237,,11.071590652827497,0.0,0.35932188287079014,5.481099181739755,41.09425523501099,7.810335400513659,,503.0,17.85897603352757,261.1039023904501,31.49933652551184,26.746191232008105
4.741738290873252,7.219840897917584,3.630750014555791,1.0,0.766874711500735,3.238868636674523,60.43044198214788,2.753343732485424,16.0,,,307.7583107363209,38.75080837528993,40.55970926983749
0.9783416065100148,,12.568433705624262,1.0,0.6419332259176715,4.643928596819831,63.00186806188274,11.648243892503126,,377.0,19.350231981781704,62.68371830516766,13.482158847163651,26.47749346399559
4.916158751168323,25.76828885112137,22.535341434252544,1.0,0.5657860763433655,8.733896803598936,41.73829418004733,11.062242616004264,8.0,452.0,13.886205190426312,296.6069009307961,2.4500486627093285,40.24749565770663
4.734717707805657,46.26229567393163,2.130229935997664,0.0,0.3163295303922479,8.721795646978137,14.431204368748151,2.836451969379161,6.0,402.0,13.134736376274391,239.77135684416743,15.073797477225364,24.426385053841983
,86.82725054083805,2.4054004224571033,0.0,0.5377980959110041,,9.355940691233556,2.3327100738708397,16.0,640.0,,23.02874612111885,1.6812570808811023,16.34025520451223
4.33851649237973,72.7169069766308,10.643138755079526,1.0,,3.2586006536899443,,,23.0,569.0,19.092971369176652,310.9782513013644,8.502550598236295,19.69127284183793
3.9850473439737346,74.2706521199981,28.25177134856775,1.0,0.38060940598756127,4.074569635969089,87.35342642452146,11.003880304402943,11.0,176.0,12.500358364347568,153.23211253327403,30.346408587095798,8.502055908672467
6.158500980522165,42.54933344480754,20.05717940168742,0.0,0.6282048017503284,5.3533067606012406,23.647491223869455,3.129861907750069,,620.0,12.69395314940542,132.15237373185502,,27.382151498417436
6.350936508676438,34.59349925469629,20.360098700176945,1.0,0.7855754536841428,8.686678187815378,21.150674928176805,,23.0,123.0,20.02679162705919,179.23006063265373,4.41051429038658,11.664991620006035
0.4530400977204452,37.10387629846027,10.857599725135948,0.0,0.5810944055322625,3.8471943812231095,73.60354004260655,5.937365022172033,19.0,114.0,20.09032699507332,138.47003092245163,22.758130373609863,
3.746126146264712,98.76495637360578,17.809823736256153,0.0,0.6573766382219729,7.581095062009274,32.00161130873917,7.589121486349243,11.0,624.0,14.453047170590812,135.31423688396362,10.901352998837245,23.926575837060238
6.258599157142363,4.010919141248248,,,0.3342252262830084,,50.60446924118366,1.7890887812216745,8.0,446.0,18.152282028002034,,6.423305905963252,39.425104579627536
5.031362585800877,86.70314961224486,19.082881392286268,1.0,0.5088334979084974,8.88754546434766,16.25110652974563,3.4943447914056756,22.0,271.0,16.431800751446595,49.802101746276904,9.540228965770744,47.95071923923851
8.564898411883222,57.86754085723934,27.3986084272871,1.0,0.3581792425822479,5.28969899465481,95.97457214619692,11.246394256108186,4.0,426.0,18.326960414035128,388.2400271429834,23.532759632410592,
6.58693631618945,43.86154191895905,18.377204050344574,0.0,0.6063979177682552,,85.15814000172374,10.992511179954265,,584.0,20.62879284099225,221.97265774973732,3.540245556314481,47.815865588561884
1.629344270814297,72.52576604151365,26.21095780399035,1.0,0.7692410791070773,5.055546496866791,86.37896229650033,9.594197121462614,8.0,588.0,12.798564245822565,73.16959936852516,17.93452525056828,30.557143709182863
0.7056874740042984,48.666894142470284,21.719191663982816,0.0,0.6308888662358192,6.766013262952852,40.67737485720052,1.21341370180037,9.0,561.0,19.77984425988454,52.486193172674604,6.273886187251391,12.439599529124383
6.424192782063156,87.34232380816606,3.6167524921107077,0.0,0.33840152415721075,4.15209650844022,76.23612137071729,,2.0,477.0,16.930291045210392,,11.634405043384778,47.09281793826653
,90.07018640112585,27.07359921857525,0.0,0.4773331024925414,3.8761261157817755,14.387615538978016,7.907546088771986,16.0,687.0,17.641269437619965,253.19977753877117,8.439418859987292,44.08269757685469
5.8577558127346325,42.17209268734554,,0.0,0.5753316897204257,8.628384837408788,0.8619002591780278,4.027092329508233,6.0,263.0,18.5393136001712,21.210308411924306,35.43604449340499,43.89858459801178
9.402302414249576,,16.019024176432914,1.0,0.5016038780666261,8.505883667426602,1.9972932578028124,,21.0,471.0,21.226231491291074,97.20076565151432,28.61244190398029,36.19734923339233
5.75474177875879,59.23503285933622,4.26411371380373,0.0,0.7168220052375862,8.324813641277295,58.660173740456045,7.972784080156861,21.0,672.0,12.567199535517378,318.18476848858694,34.87004057895135,33.12123179837357
3.881699262065219,91.2363345616691,0.35119832192712197,0.0,0.7073355023549945,6.752600700999561,45.53949052479408,1.7909738904809016,19.0,523.0,12.294763521244477,19.8498510974102,15.955050547360006,5.662575133759917
6.432882184423532,21.066218900566657,12.661027803829171,1.0,0.6059155100516107,7.849609267297669,,10.999061477192733,8.0,576.0,13.782617814887734,342.03546556241446,13.223121229293135,38.66243310896523
4.582528904915167,62.296658356348274,,0.0,0.4867289725663526,3.4142216214682497,0.7463140417219405,11.535433239938447,14.0,481.0,21.864477260267364,263.2649906105334,15.842900601012914,9.119080286726259
5.45616789315935,,,0.0,0.42766818688162206,5.008734251344075,42.268661965742574,1.8548366023089804,24.0,254.0,19.150763673777757,173.76930374528192,1.7233796332518914,16.68879212461591
9.41464808776525,73.3113022415281,17.315996602036524,1.0,0.35293715910656465,4.882218748542938,71.80681612008608,6.855962583474464,16.0,356.0,18.14641119054502,138.57313958836636,,29.817063290810157
3.8610263780077423,13.15676851272598,1.3121721692684207,1.0,0.477448841743277,6.8138719317156795,44.26937019674359,4.337007104355875,12.0,167.0,12.470390534147478,,14.641125818908053,25.327966319421872
9.611905638239142,71.58249646820886,3.690098853712369,1.0,,,73.22192063122223,5.321229841295426,5.0,443.0,,330.0859783007372,13.219628339494875,5.709847539715068
9.053506419560637,90.9032520665641,16.75927189351276,0.0,0.6379114625520368,3.891040689862085,23.30189643968348,2.9761633975087607,24.0,376.0,20.127568532971594,57.088741587415235,24.327501549450783,
1.9579113478929644,17.968310887024195,10.295020595179746,1.0,0.6290799121487867,6.578802452481263,81.31420044817254,,24.0,,18.64800043867085,123.81679674483523,18.01374655668284,44.54604311386669
0.6936130087516545,23.754332492387764,21.87520462648344,1.0,0.33505406982062846,7.8863035240144885,58.84312404534523,11.537772885737796,19.0,548.0,15.391308154847028,227.64279214512152,,
,97.13950940416396,19.56874945775819,,0.4976296577155789,5.292740966759839,21.076309942990623,6.5337986029877,18.0,,12.705049555682573,98.39704002850169,14.893868673053252,29.34805363955701
0.18221825651549728,18.097695270948975,,0.0,0.39088943360868095,3.7936122905908904,23.672047585383293,1.9120603953392927,9.0,406.0,17.800384879009226,198.85618550088054,24.941937846108623,48.23320275047621
0.944429607559284,85.4385093369579,20.77478480007676,0.0,0.37840635265840283,4.1801291838769385,62.8030464569537,7.820014668251492,,194.0,19.196945714608376,323.7371314954809,13.154392923776417,10.398029348668636
6.830067734163569,49.227785644803475,12.897932321704443,0.0,0.7136510748686229,,82.99395932124433,,20.0,563.0,12.942403504772475,188.21517391610993,,38.20595241492451
0.7118864846022899,24.723107440317705,20.188998671832973,0.0,0.32095760835812875,4.799385557967217,41.56277820291552,10.415177085504276,12.0,345.0,,379.5909376478384,18.359330354084996,10.776227580283903
3.189756302937613,87.07499012725114,8.261435227662556,1.0,0.5095914379510607,6.856770423037855,25.83004291275922,5.781459631481172,2.0,286.0,14.863660678871586,339.00024815053666,25.731023623805314,22.183015951553706
,,9.18940496334638,1.0,0.3841018278832591,6.605672907226314,86.70116069106004,3.1212356983647016,10.0,472.0,,133.21569414535767,5.942145167154405,31.34680291269404
,51.48173539296902,23.6695547976238,1.0,,7.176479169402235,66.9268291750835,3.1021618496025942,1.0,671.0,17.39615850601837,159.9848498335751,29.587944379682664,38.16894607269585
8.144684825889358,35.92333693997657,,0.0,0.5785202566375176,5.175011907189079,,9.456405987932763,4.0,505.0,13.290367878104368,169.33069080901086,11.499192257149259,5.1672245122392795
2.8185477477339993,59.29508514349274,23.951410215550574,0.0,0.415690318188424,7.94398591127987,48.790019527930184,3.9214635813809586,,507.0,17.265194477332358,250.4717811698059,18.495916860357205,
1.1816482762165625,16.352387258502276,24.672671210048353,0.0,0.5512136435831883,4.224525966934562,20.42564679363964,9.439567335751454,9.0,224.0,15.957368633667187,114.71829167541591,35.44218943077086,29.219017613441917
6.967371653641506,,25.726870129838513,1.0,0.6657431798515578,5.814244485108924,,3.2647604184325933,4.0,436.0,13.80355968281652,387.69965552900345,38.85154808051895,28.979315562267814
6.28942846779884,96.94123223352875,27.49905707523622,1.0,0.7790590044597169,7.805632329248581,35.87425105428886,,9.0,440.0,20.415157240621234,243.47368824140037,17.55831197177392,33.693189572581886
8.77472013527053,25.813343270112753,12.929556615398887,0.0,0.41022300212270946,4.080951886395716,99.56451766743493,6.120356696836693,6.0,662.0,12.110284484991363,159.76066349645342,33.5573040502255,18.673411139070012
7.350710438038858,65.67366645412922,9.566004549634165,1.0,0.7430908860646726,3.659178682444698,48.01835152618879,11.375154346627959,1.0,277.0,15.12128276878106,258.00392619662694,3.080610787444569,29.323816299002104
8.034809303848485,32.51900642246949,,0.0,0.7671520570837451,8.302103806127938,48.58856061896132,11.249045672292072,10.0,269.0,12.125950381694267,158.16200421188307,34.055387161820235,13.540404984555938
2.820345725713065,77.34731256866006,11.135172703128827,1.0,0.7582102722660331,5.057577976555176,56.58517874106719,3.2755906296451656,14.0,138.0,12.960069465061528,327.11827239176756,25.550902563953336,13.409249648155496
1.7743954377972282,13.087366071834982,18.03222500400699,1.0,0.6177071784309549,7.1032207494541915,91.67560031187467,,22.0,168.0,14.97096219173081,227.1363842206885,20.059540567272478,30.945378354017308
,96.98210450785447,21.16757587931474,1.0,0.6149103272173538,3.1520916255836307,80.08180998597503,2.6433932729914957,18.0,335.0,12.542711853893735,16.788201362426804,35.708584500352664,35.84626632704035
8.06834739267264,45.37895413836392,20.652150554764106,0.0,0.5016053165919114,7.140281330456697,45.113006979784146,6.6098358724484685,6.0,,,70.7027469693843,33.96815167775014,10.417998500657959
9.905051420006734,23.605046334646396,11.236586610603641,1.0,0.6761989411518939,4.896607869281823,71.8699265972796,6.066408057641333,18.0,480.0,12.868629079861828,345.9975892118139,,10.52554558569005
4.126176769114265,7.349674733001265,5.005806050962585,1.0,0.565647009175466,3.3344451215246504,58.62354987807616,10.908361786958057,20.0,156.0,19.017136340660954,225.15993054271598,31.868046911445543,30.43862111572027
3.720180857927832,16.975790508754073,12.915880153866226,0.0,0.6387190356141472,6.658876569288703,49.23670487012489,,,,12.526421126271611,380.137390605562,4.880146412832532,17.15430885276405
7.764129607419968,51.977394855601766,4.277824322457262,1.0,0.5142289519243977,4.44482289643904,19.231577278435054,5.2192413010802134,15.0,198.0,12.593088948010967,28.968925144273918,33.087793483227436,22.65795960085015
3.4080354025301784,33.70031764312863,26.70291105551425,0.0,0.6657482320215695,5.32084345231128,46.39362634548909,6.4091173732088835,16.0,626.0,15.053258990332663,118.10425203438956,27.342769102906768,23.033680144141005
9.307573256035647,,10.376323822135722,0.0,0.7122357588022745,3.4834848737190818,24.581858702257463,10.858598740607464,8.0,424.0,20.965715249692774,77.41734929582904,,13.034878667821237
8.584127518430119,43.08875236618059,4.6337924166997135,0.0,,,91.48421498516547,9.873785885195677,13.0,560.0,18.413932487233165,221.5361168914945,27.64012676549128,5.059158504378189
4.289940273750183,24.871427258762992,0.7634327971725263,0.0,0.716464857787114,,33.540681349634696,1.040219424791142,23.0,278.0,19.701312919289194,153.11713243196374,23.640251790378436,43.39183144860533
7.508710677914974,61.714498660403,19.374671588594527,0.0,0.5701482658951535,3.5385570033609426,95.22640145333723,4.520655206019407,11.0,673.0,13.41552109477106,62.90941363055729,24.18745394465675,37.17508860039597
,70.67772168854458,19.1070695236423,1.0,0.7223329545451121,8.46495758811789,53.30552900947112,5.639516661297385,7.0,218.0,20.34125433247246,257.10076558381877,12.343693470058243,
